countryName;EPRTRSectorCode;eprtrSectorName;EPRTRAnnexIMainActivityCode;EPRTRAnnexIMainActivityLabel;FacilityInspireID;facilityName;facilityNameConfidentialityReason;Longitude;Latitude;addressConfidentialityReason;City;targetRelease;pollutant;releasesConfidentialityReason;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105671.FACILITY;I/S Reno-Nord;;10,01570513;57,02451364;;Aalborg Øst;AIR;Carbon dioxide (CO2);;;;;;;;;;;;195000000;;;;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105671.FACILITY;I/S Reno-Nord;;10,01570513;57,02451364;;Aalborg Øst;AIR;Nitrogen oxides (NOX);;;;;;;;;;;;161000;;;;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105671.FACILITY;I/S Reno-Nord;;10,0164087;57,02436257;;Aalborg Øst;AIR;Carbon dioxide (CO2);;;;;;;;;;182000000;184000000;;;;;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105671.FACILITY;I/S Reno-Nord;;10,0164087;57,02436257;;Aalborg Øst;AIR;Mercury and compounds (as Hg);;;;;;;;;;;14,2;;;;;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105671.FACILITY;I/S Reno-Nord;;10,0164087;57,02436257;;Aalborg Øst;AIR;Nitrogen oxides (NOX);;;;;;212000;164000;116000;143000;142000;152000;;;;;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105671.FACILITY;I/S Reno-Nord;;10,0164087;57,02436257;;Aalborg Øst;AIR;PCDD + PCDF (dioxins + furans) (as Teq);;;;;;;;;;0,00012;0,00011;;;;;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105671.FACILITY;I/S Reno-Nord, Energianlægget Aalborg ;;10,01570513;57,02451364;;Aalborg Øst;AIR;Carbon dioxide (CO2);;;;;;;;;;;;;196800000;223913000;217667000;241756000
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105671.FACILITY;I/S Reno-Nord, Energianlægget Aalborg ;;10,01570513;57,02451364;;Aalborg Øst;AIR;Nitrogen oxides (NOX);;;;;;;;;;;;;167055;228238;194560;218929
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105690.FACILITY;Argo – Roskilde Kraftvarmeværk;;12,12051543;55,64163201;;Roskilde;AIR;Carbon monoxide (CO);;;;;;;;;;;;;16249;;;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105690.FACILITY;Argo – Roskilde Kraftvarmeværk;;12,12051543;55,64163201;;Roskilde;AIR;Chlorine and inorganic compounds (as HCl);;;;;;;;;;;;;2500,2;;;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105690.FACILITY;Argo – Roskilde Kraftvarmeværk;;12,12051543;55,64163201;;Roskilde;AIR;Fluorine and inorganic compounds (as HF);;;;;;;;;;;;;147,97;;;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105690.FACILITY;Argo – Roskilde Kraftvarmeværk;;12,12051543;55,64163201;;Roskilde;AIR;Mercury and compounds (as Hg);;;;;;;;;;;;;0,8222;;;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105690.FACILITY;Argo – Roskilde Kraftvarmeværk;;12,12051543;55,64163201;;Roskilde;AIR;Nitrogen oxides (NOX);;;;;;;;;;;;;337988;;;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105690.FACILITY;Argo – Roskilde Kraftvarmeværk;;12,12051543;55,64163201;;Roskilde;AIR;PCDD + PCDF (dioxins + furans) (as Teq);;;;;;;;;;;;;0,00001;;;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105690.FACILITY;Argo – Roskilde Kraftvarmeværk;;12,12051543;55,64163201;;Roskilde;AIR;Particulate matter (PM10);;;;;;;;;;;;;1903,9;;;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105690.FACILITY;Argo – Roskilde Kraftvarmeværk;;12,12051543;55,64163201;;Roskilde;AIR;Polycyclic aromatic hydrocarbons (PAHs);;;;;;;;;;;;;0,006618;;;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105690.FACILITY;Argo – Roskilde Kraftvarmeværk;;12,12051543;55,64163201;;Roskilde;AIR;Sulphur oxides (SOX);;;;;;;;;;;;;14655;;;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105690.FACILITY;I/S Argo – Roskilde Kraftvarmeværk;;12,12051543;55,64163201;;Roskilde;AIR;Carbon monoxide (CO);;;;;;;;;;;;;;15222;;16042
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105690.FACILITY;I/S Argo – Roskilde Kraftvarmeværk;;12,12051543;55,64163201;;Roskilde;AIR;Chlorine and inorganic compounds (as HCl);;;;;;;;;;;;;;1382,8;;2534
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105690.FACILITY;I/S Argo – Roskilde Kraftvarmeværk;;12,12051543;55,64163201;;Roskilde;AIR;Fluorine and inorganic compounds (as HF);;;;;;;;;;;;;;159,89;;262,93
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105690.FACILITY;I/S Argo – Roskilde Kraftvarmeværk;;12,12051543;55,64163201;;Roskilde;AIR;Mercury and compounds (as Hg);;;;;;;;;;;;;;1,3822;;2,76
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105690.FACILITY;I/S Argo – Roskilde Kraftvarmeværk;;12,12051543;55,64163201;;Roskilde;AIR;Nitrogen oxides (NOX);;;;;;;;;;;;;;368145;;343881
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105690.FACILITY;I/S Argo – Roskilde Kraftvarmeværk;;12,12051543;55,64163201;;Roskilde;AIR;PCDD + PCDF (dioxins + furans) (as Teq);;;;;;;;;;;;;;0,000005;;0,000002
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105690.FACILITY;I/S Argo – Roskilde Kraftvarmeværk;;12,12051543;55,64163201;;Roskilde;AIR;Particulate matter (PM10);;;;;;;;;;;;;;580,06;;655,76
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105690.FACILITY;I/S Argo – Roskilde Kraftvarmeværk;;12,12051543;55,64163201;;Roskilde;AIR;Polycyclic aromatic hydrocarbons (PAHs);;;;;;;;;;;;;;0,003316;;0,0042
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105690.FACILITY;I/S Argo – Roskilde Kraftvarmeværk;;12,12051543;55,64163201;;Roskilde;AIR;Sulphur oxides (SOX);;;;;;;;;;;;;;26190;;16435
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105690.FACILITY;KARA/NOVEREN - Roskilde kraftvarmeværk;;12,12051543;55,64163201;;Roskilde;AIR;Nitrogen oxides (NOX);;;;;;;;;;;;330000;;;;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105690.FACILITY;KARA/NOVEREN - Roskilde kraftvarmeværk;;12,12069588;55,64141264;;Roskilde;AIR;Nitrogen oxides (NOX);;;;;;135000;133000;136000;283000;252000;315000;;;;;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105690.FACILITY;KARA/NOVEREN - Roskilde kraftvarmeværk;;12,12069588;55,64141264;;Roskilde;AIR;PCDD + PCDF (dioxins + furans) (as Teq);;;;;;;;;0,000401;;;;;;;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105690.FACILITY;KARA/NOVEREN - Roskilde kraftvarmeværk;;12,12167942;55,6413876;;Roskilde;AIR;Nitrogen oxides (NOX);;234000;300000;201000;;;;;;;;;;;;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105690.FACILITY;KARA/NOVEREN - Roskilde kraftvarmeværk;;12,12167942;55,6413876;;Roskilde;AIR;Nitrogen oxides (NOX);;;;;156000;;;;;;;;;;;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105712.FACILITY;Fjernvarme Horsens A/S, Horsens Kraftvarmeværk;;9,856817426;55,85213488;;Horsens;AIR;Ammonia (NH3);;;;;;;;;;;;;;;359;2407
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105712.FACILITY;Fjernvarme Horsens A/S, Horsens Kraftvarmeværk;;9,856817426;55,85213488;;Horsens;AIR;Nitrogen oxides (NOX);;;;;;;;;;;;;;;151000;145000
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105712.FACILITY;Fjernvarme Horsens A/S, Horsens Kraftvarmeværk;;9,856817426;55,85213488;;Horsens;AIR;PCDD + PCDF (dioxins + furans) (as Teq);;;;;;;;;;;;;;;0,0107;0,000016
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105754.FACILITY;Renosyd i/s;;9,942115693;56,05154216;;Skanderborg;AIR;Arsenic and compounds (as As);;;;;;;;;;;;;;;0;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105754.FACILITY;Renosyd i/s;;9,942115693;56,05154216;;Skanderborg;AIR;Cadmium and compounds (as Cd);;;;;;;;;;;;;;;0;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105754.FACILITY;Renosyd i/s;;9,942115693;56,05154216;;Skanderborg;AIR;Carbon monoxide (CO);;;;;;;;;;;;;3653;4585;5810;5161
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105754.FACILITY;Renosyd i/s;;9,942115693;56,05154216;;Skanderborg;AIR;Chlorine and inorganic compounds (as HCl);;;;;;;;;;;;;;;0;154
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105754.FACILITY;Renosyd i/s;;9,942115693;56,05154216;;Skanderborg;AIR;Chromium and compounds (as Cr);;;;;;;;;;;;;;;0;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105754.FACILITY;Renosyd i/s;;9,942115693;56,05154216;;Skanderborg;AIR;Copper and compounds (as Cu);;;;;;;;;;;;;;;0;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105754.FACILITY;Renosyd i/s;;9,942115693;56,05154216;;Skanderborg;AIR;Fluorine and inorganic compounds (as HF);;;;;;;;;;;;;;;0;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105754.FACILITY;Renosyd i/s;;9,942115693;56,05154216;;Skanderborg;AIR;Lead and compounds (as Pb);;;;;;;;;;;;;;;0;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105754.FACILITY;Renosyd i/s;;9,942115693;56,05154216;;Skanderborg;AIR;Mercury and compounds (as Hg);;;;;;;;;;;;;0,2;0,2;0,147;0,1
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105754.FACILITY;Renosyd i/s;;9,942115693;56,05154216;;Skanderborg;AIR;Nickel and compounds (as Ni);;;;;;;;;;;;;;;0;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105754.FACILITY;Renosyd i/s;;9,942115693;56,05154216;;Skanderborg;AIR;Nitrogen oxides (NOX);;;;;;;;;;;;;82239;78373;85730;88752
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105754.FACILITY;Renosyd i/s;;9,942115693;56,05154216;;Skanderborg;AIR;PCDD + PCDF (dioxins + furans) (as Teq);;;;;;;;;;;;;0,000003;0,000002;0,000003;0,000004
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105754.FACILITY;Renosyd i/s;;9,942115693;56,05154216;;Skanderborg;AIR;Particulate matter (PM10);;;;;;;;;;;;;38;87;147;393
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105754.FACILITY;Renosyd i/s;;9,942115693;56,05154216;;Skanderborg;AIR;Sulphur oxides (SOX);;;;;;;;;;;;;304;272;474;1394
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105754.FACILITY;Renosyd i/s;;9,94314562;56,05195373;;Skanderborg;AIR;Nitrogen oxides (NOX);;118000;;;;;;;;;;;;;;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105775.FACILITY;Sønderborg Kraftvarme A/S;;9,78127169;54,93000511;;Sønderborg;AIR;Carbon dioxide (CO2);;;;;;;;;;;;;;;80201578;81207996
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105775.FACILITY;Sønderborg Kraftvarme A/S;;9,78127169;54,93000511;;Sønderborg;AIR;Carbon monoxide (CO);;;;;;;;;;;;;;;1316;1302
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105775.FACILITY;Sønderborg Kraftvarme A/S;;9,78127169;54,93000511;;Sønderborg;AIR;Nitrogen oxides (NOX);;;;;;;;;;;;;;;89380;100203
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105775.FACILITY;Sønderborg Kraftvarme A/S;;9,78127169;54,93000511;;Sønderborg;AIR;PCDD + PCDF (dioxins + furans) (as Teq);;;;;;;;;;;;;;;0,000001;0
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105775.FACILITY;Sønderborg Kraftvarme A/S;;9,78127169;54,93000511;;Sønderborg;AIR;Sulphur oxides (SOX);;;;;;;;;;;;;;;1429;4224
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105775.FACILITY;Sønderborg Kraftvarmeværk I/S;;9,78127169;54,93000511;;Sønderborg;AIR;Carbon dioxide (CO2);;;;;;;;;;;;;74273000;80471511;;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105775.FACILITY;Sønderborg Kraftvarmeværk I/S;;9,78127169;54,93000511;;Sønderborg;AIR;Carbon monoxide (CO);;;;;;;;;;;;;885;1066;;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105775.FACILITY;Sønderborg Kraftvarmeværk I/S;;9,78127169;54,93000511;;Sønderborg;AIR;Nitrogen oxides (NOX);;;;;;;;;;;;;80937;90776;;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105775.FACILITY;Sønderborg Kraftvarmeværk I/S;;9,78127169;54,93000511;;Sønderborg;AIR;PCDD + PCDF (dioxins + furans) (as Teq);;;;;;;;;;;;;;0,00018;;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105775.FACILITY;Sønderborg Kraftvarmeværk I/S;;9,78127169;54,93000511;;Sønderborg;AIR;Sulphur oxides (SOX);;;;;;;;;;;;;315;1135;;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105775.FACILITY;Sønderborg Kraftvarmeværk I/S;;9,781688233;54,92994968;;Sønderborg;AIR;Carbon dioxide (CO2);;157000000;131000000;122000000;;;;;;;;;;;;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105775.FACILITY;Sønderborg Kraftvarmeværk I/S;;9,781688233;54,92994968;;Sønderborg;AIR;Nitrogen oxides (NOX);;365000;;332000;;;;;;;;;;;;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105775.FACILITY;Sønderborg Kraftvarmeværk I/S;;9,781688233;54,92994968;;Sønderborg;AIR;Carbon dioxide (CO2);;;;;117000000;;;;;;;;;;;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105775.FACILITY;Sønderborg Kraftvarmeværk I/S;;9,781688233;54,92994968;;Sønderborg;AIR;Nitrogen oxides (NOX);;;;;337000;;;;;;;;;;;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105775.FACILITY;Sønderborg Kraftvarmeværk I/S;;9,781814111;54,93000279;;Sønderborg;AIR;Carbon dioxide (CO2);;;;;;115000000;;;;;;;;;;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105775.FACILITY;Sønderborg Kraftvarmeværk I/S;;9,781814111;54,93000279;;Sønderborg;AIR;Nitrogen oxides (NOX);;;;;;311000;109000;;;;;;;;;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105787.FACILITY;Svendborg Kraftvarme A/S;;10,57776766;55,08087148;;Svendborg;AIR;Mercury and compounds (as Hg);;;;;;;;;;;11,2;;;;;
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105787.FACILITY;Svendborg Kraftvarme A/S;;10,57824174;55,0809119;;Svendborg;AIR;Arsenic and compounds (as As);;;;;;;;;;;;;0,03;0,09;0,0951;0,1009
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105787.FACILITY;Svendborg Kraftvarme A/S;;10,57824174;55,0809119;;Svendborg;AIR;Cadmium and compounds (as Cd);;;;;;;;;;;;;0,8;0,07;3,925;0,809
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105787.FACILITY;Svendborg Kraftvarme A/S;;10,57824174;55,0809119;;Svendborg;AIR;Carbon dioxide (CO2);;;;;;;;;;;;;21999000;22659000;22066000;22514000
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105787.FACILITY;Svendborg Kraftvarme A/S;;10,57824174;55,0809119;;Svendborg;AIR;Carbon monoxide (CO);;;;;;;;;;;;;55;75;199;299
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105787.FACILITY;Svendborg Kraftvarme A/S;;10,57824174;55,0809119;;Svendborg;AIR;Chlorine and inorganic compounds (as HCl);;;;;;;;;;;;;664;582;283;389,9
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105787.FACILITY;Svendborg Kraftvarme A/S;;10,57824174;55,0809119;;Svendborg;AIR;Chromium and compounds (as Cr);;;;;;;;;;;;;0,3;0,25;0,408;0,311
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105787.FACILITY;Svendborg Kraftvarme A/S;;10,57824174;55,0809119;;Svendborg;AIR;Copper and compounds (as Cu);;;;;;;;;;;;;3,5;0,47;5,59;7
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105787.FACILITY;Svendborg Kraftvarme A/S;;10,57824174;55,0809119;;Svendborg;AIR;Fluorine and inorganic compounds (as HF);;;;;;;;;;;;;22;27;25,7;31,1
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105787.FACILITY;Svendborg Kraftvarme A/S;;10,57824174;55,0809119;;Svendborg;AIR;Lead and compounds (as Pb);;;;;;;;;;;;;27,9;1,1;24,3;10,09
Denmark;5;Waste and wastewater management;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;DK.CAED/000105787.FACILITY;Svendborg Kraftvarme A/S;;10,57824174;55,0809119;;Svendborg;AIR;Mercury and compounds (as Hg);;;;;;;;;;;;;6,6;3,6;3,92;1,02
